,video_name,tag
277,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1261.mp4,crash
278,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1129.mp4,crash
279,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_956.mp4,crash
280,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_481.mp4,crash
281,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_174.mp4,crash
282,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1237.mp4,crash
283,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_100.mp4,crash
284,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1387.mp4,crash
285,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_282.mp4,crash
286,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_167.mp4,crash
287,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_698.mp4,crash
288,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_129.mp4,crash
289,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1303.mp4,crash
290,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1337.mp4,crash
291,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1242.mp4,crash
292,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_149.mp4,crash
293,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_275.mp4,crash
294,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_722.mp4,crash
295,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1218.mp4,crash
296,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1370.mp4,crash
297,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1427.mp4,crash
298,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1223.mp4,crash
299,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_966.mp4,crash
300,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1011.mp4,crash
301,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_531.mp4,crash
302,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_927.mp4,crash
303,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1278.mp4,crash
304,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_667.mp4,crash
305,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_312.mp4,crash
306,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_298.mp4,crash
307,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_452.mp4,crash
308,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_953.mp4,crash
309,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1325.mp4,crash
310,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1162.mp4,crash
311,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_205.mp4,crash
312,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_658.mp4,crash
313,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_723.mp4,crash
314,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_535.mp4,crash
315,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1167.mp4,crash
316,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_543.mp4,crash
317,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_136.mp4,crash
318,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_182.mp4,crash
319,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_49.mp4,crash
320,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_200.mp4,crash
321,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_969.mp4,crash
322,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_706.mp4,crash
323,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_392.mp4,crash
324,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_712.mp4,crash
325,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_301.mp4,crash
326,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1332.mp4,crash
327,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_267.mp4,crash
328,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1120.mp4,crash
329,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_288.mp4,crash
330,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_584.mp4,crash
331,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_647.mp4,crash
332,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_13.mp4,crash
333,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_213.mp4,crash
334,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_135.mp4,crash
335,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_65.mp4,crash
336,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_75.mp4,crash
337,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1417.mp4,crash
338,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1192.mp4,crash
339,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1302.mp4,crash
340,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_642.mp4,crash
341,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_383.mp4,crash
342,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_609.mp4,crash
343,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_427.mp4,crash
344,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1245.mp4,crash
345,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1095.mp4,crash
346,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_109.mp4,crash
347,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1152.mp4,crash
348,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1063.mp4,crash
349,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_990.mp4,crash
350,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_702.mp4,crash
351,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1264.mp4,crash
352,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1431.mp4,crash
353,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_29.mp4,crash
354,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_33.mp4,crash
355,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1363.mp4,crash
356,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1086.mp4,crash
357,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1131.mp4,crash
358,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_849.mp4,crash
359,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_385.mp4,crash
360,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_374.mp4,crash
361,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_832.mp4,crash
362,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_317.mp4,crash
363,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_271.mp4,crash
364,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_930.mp4,crash
365,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1407.mp4,crash
366,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_463.mp4,crash
367,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_478.mp4,crash
368,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_897.mp4,crash
369,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_28.mp4,crash
370,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_546.mp4,crash
371,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_305.mp4,crash
372,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1149.mp4,crash
373,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_828.mp4,crash
374,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_707.mp4,crash
375,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1021.mp4,crash
376,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_177.mp4,crash
377,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_585.mp4,crash
378,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_197.mp4,crash
379,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_890.mp4,crash
380,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1028.mp4,crash
381,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_668.mp4,crash
382,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1035.mp4,crash
383,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1396.mp4,crash
384,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1023.mp4,crash
385,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_893.mp4,crash
386,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_711.mp4,crash
387,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_82.mp4,crash
388,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_822.mp4,crash
389,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_673.mp4,crash
390,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1210.mp4,crash
391,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_216.mp4,crash
392,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_31.mp4,crash
393,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1495.mp4,crash
394,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1467.mp4,crash
395,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1050.mp4,crash
396,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_297.mp4,crash
397,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1442.mp4,crash
398,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_758.mp4,crash
399,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_781.mp4,crash
400,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_494.mp4,crash
401,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_462.mp4,crash
402,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_821.mp4,crash
403,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_773.mp4,crash
404,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_898.mp4,crash
405,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_181.mp4,crash
406,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_80.mp4,crash
407,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_677.mp4,crash
408,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_319.mp4,crash
409,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_284.mp4,crash
410,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_569.mp4,crash
411,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_646.mp4,crash
412,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_345.mp4,crash
413,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1071.mp4,crash
414,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_826.mp4,crash
415,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1133.mp4,crash
416,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1460.mp4,crash
417,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_471.mp4,crash
418,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_912.mp4,crash
419,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1003.mp4,crash
420,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1295.mp4,crash
421,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_467.mp4,crash
422,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_829.mp4,crash
423,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1161.mp4,crash
424,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_144.mp4,crash
425,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_389.mp4,crash
426,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_678.mp4,crash
427,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_309.mp4,crash
428,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_142.mp4,crash
429,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1146.mp4,crash
430,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_498.mp4,crash
431,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1404.mp4,crash
432,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_554.mp4,crash
433,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_649.mp4,crash
434,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_946.mp4,crash
435,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_169.mp4,crash
436,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1293.mp4,crash
437,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_398.mp4,crash
438,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1397.mp4,crash
439,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_615.mp4,crash
440,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_921.mp4,crash
441,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_73.mp4,crash
442,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_999.mp4,crash
443,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_348.mp4,crash
444,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_911.mp4,crash
445,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1047.mp4,crash
446,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_982.mp4,crash
447,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1076.mp4,crash
448,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_807.mp4,crash
449,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_368.mp4,crash
450,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_727.mp4,crash
451,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_557.mp4,crash
452,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_903.mp4,crash
453,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_110.mp4,crash
454,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_145.mp4,crash
455,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_179.mp4,crash
456,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_34.mp4,crash
457,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1013.mp4,crash
458,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_77.mp4,crash
